,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
740,Z12AL0269,99,2K0084M,3,,,,89,288.0,51,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,4,,,,,,3.0,0.0,0.0,6.003887067106539,99.0,1.0,0,1,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3.0,144.0,4.296995340387672,0.0,0.0,0.0,2016,10,"38696, 49851",0,1.0,,0.0,18.211920529801322,9.67741935483871,18.673647469458988,,,,,,
741,Z12AL0269,99,2K0084M,3,,,,89,288.0,83,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,,5,1.0,1.0,0.0,5.247024072160486,99.0,4.0,1.0,0.0,6.003887067106539,99.0,1.0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,190.0,5.247024072160486,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,144.0,4.296995340387672,0.0,0.0,0.0,2016,11,49851,0,0.0,0.0,0.0,13.741721854304636,,13.741721854304636,38.2183908045977,100.0,38.04034582132565,31.60919540229885,100.0,31.412103746397698
742,Z12AL0269,99,2K0084M,3,,,,89,288.0,314,0,212.0,0,0.0,0.0,0.0,0.0,0.0,4,,6,1.0,1.0,0.0,5.247024072160486,99.0,4.0,1.0,0.0,6.003887067106539,99.0,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,190.0,5.247024072160486,1.0,0.0,0.0,3.0,144.0,4.296995340387672,0.0,0.0,0.0,2017,6,49851,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
743,Z12AL0274,11,2K0084M,2,,,,91,281.0,184,0,86.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,7.351158226430694,99.0,1.0,1.0,1.0,5.863631175598097,99.0,1.0,5,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,1558.0,7.351158226430694,1.0,1.0,1.0,,,,,,,2016,3,9999999,,,,,2.422145328719723,,2.422145328719723,,,,,,
744,Z12AL0274,99,2K0084M,3,,,,103,270.0,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,1.0,1.0,1.0,,,,5,0,0,4,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,5.863631175598097,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1558.0,7.351158226430694,1.0,1.0,1.0,2016,10,47941,0,1.0,,,19.5364238410596,3.571428571428571,20.3125,,,,,,
745,Z12AL0274,99,2K0084M,3,,,,103,270.0,46,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,3,,,,,,1.0,1.0,1.0,,,,5,0,0,3,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,5.863631175598097,99.0,1.0,5.863631175598097,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1558.0,7.351158226430694,1.0,1.0,1.0,2016,10,49851,0,1.0,1.0,,15.2317880794702,,15.2317880794702,,,,,,
746,Z12AL0274,99,2K0084M,3,,,,103,270.0,67,0,6.0,0,0.0,0.0,0.0,0.0,0.0,3,,4,,,,,,1.0,1.0,1.0,,,,5,0,0,2,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.863631175598097,99.0,1.0,5.863631175598097,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1558.0,7.351158226430694,1.0,1.0,1.0,2016,11,49851,0,0.0,0.0,,13.079470198675496,,13.079470198675496,38.2183908045977,100.0,38.04034582132565,31.60919540229885,100.0,31.412103746397698
747,Z12AL0274,99,2K0084M,3,,,,103,270.0,267,0,206.0,0,0.0,0.0,0.0,0.0,0.0,4,,5,1.0,1.0,1.0,5.863631175598097,99.0,2.0,2.0,2.0,,,,5,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,352.0,5.863631175598097,1.0,1.0,0.0,1.0,1558.0,7.351158226430694,1.0,1.0,1.0,2017,6,38696,0,1.0,,,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
748,Z12AL0274,12,2K0084M,3,,,,103,270.0,342,0,281.0,0,0.0,0.0,0.0,0.0,0.0,5,1,6,1.0,1.0,1.0,5.863631175598097,99.0,2.0,2.0,2.0,,,,5,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,352.0,5.863631175598097,1.0,1.0,0.0,1.0,1558.0,7.351158226430694,1.0,1.0,1.0,2017,8,49851,0,0.0,0.0,,2.140077821011673,4.580152671755725,1.3054830287206265,,,,,,
749,Z12AL0274,11,2K0084M,4,,,,0,287.0,81,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,7,,,,,,2.0,2.0,2.0,,,,,0,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1558.0,6.607394701014395,2.0,2.0,1.0,2017,11,47941,,1.0,,,5.985401459854015,,5.985401459854015,,,,,,
750,Z12AL0274,12,2K0084M,4,,,,0,287.0,98,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,8,,,,,,2.0,2.0,2.0,,,,,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1558.0,6.607394701014395,2.0,2.0,1.0,2017,11,47115,,1.0,,,4.431314623338257,,4.431314623338257,,,,,,
751,Z12AL0274,22,2K0084M,4,,,,0,287.0,106,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1,9,,,,,,2.0,2.0,2.0,,,,,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1558.0,6.607394701014395,2.0,2.0,1.0,2017,12,47115,,1.0,,,6.794682422451995,,6.794682422451995,,,,,,
752,Z12AL0274,300,2K0084M,4,,,,0,287.0,142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,1,10,,,,,,2.0,2.0,2.0,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1558.0,6.607394701014395,2.0,2.0,1.0,2018,1,47115,,1.0,,,2.5185185185185186,,2.5185185185185186,,,,,,
753,Z12AL0274,12,2K0084M,4,,,,0,287.0,159,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,2,11,,,,,,2.0,2.0,2.0,,,,,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1558.0,6.607394701014395,2.0,2.0,1.0,2018,1,47115,,,,,3.7037037037037033,,3.7037037037037033,,,,,,
754,Z12AL0277,21,2K0084M,1,,,,102,,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,6.1463292576688975,99.0,1.0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,9999999,0,1.0,,0.0,2.3890784982935154,10.416666666666668,0.8163265306122449,18.620689655172416,,18.620689655172416,10.344827586206897,,10.344827586206897
755,Z12AL0277,99,2K0084M,1,,,,102,,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,,,,6.1463292576688975,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,47941,0,0.0,0.0,0.0,3.6363636363636362,9.803921568627452,2.5089605734767026,18.620689655172416,,18.620689655172416,10.344827586206897,,10.344827586206897
756,Z12AL0277,21,2K0084M,3,,,,0,273.0,365,0,280.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,,,,,,1.0,1.0,1.0,,,,,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,467.0,6.1463292576688975,1.0,1.0,0.0,2018,4,47941,0,1.0,,0.0,4.364326375711575,4.819277108433735,4.2792792792792795,,,,,,
757,Z12AL0277,22,2K0084M,3,,,,0,273.0,397,0,312.0,0,0.0,0.0,0.0,0.0,0.0,2,1,4,,,,,,1.0,1.0,1.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,467.0,6.1463292576688975,1.0,1.0,0.0,2018,5,47941,0,1.0,,0.0,6.615776081424936,0.0,6.666666666666667,,,,,,
758,Z12AL0277,22,2K0084M,3,,,,0,273.0,413,0,328.0,0,0.0,0.0,0.0,0.0,0.0,3,2,5,,,,,,2.0,2.0,2.0,,,,,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,467.0,6.1463292576688975,1.0,1.0,0.0,2018,6,49851,0,0.0,0.0,0.0,8.823529411764707,,8.823529411764707,40.08810572687225,39.130434782608695,40.19607843137255,33.92070484581498,34.78260869565217,33.82352941176471
759,Z12AL0278,22,2K0084M,1,,,,157,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,5.823045895483019,99.0,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,9999999,0,0.0,0.0,1.0,4.477611940298507,13.461538461538462,2.8268551236749118,18.620689655172416,,18.620689655172416,10.344827586206897,,10.344827586206897
760,Z12AL0278,99,2K0084M,2,,,,89,288.0,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,1.0,0.0,0.0,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,84.0,4.430816798843313,0.0,0.0,0.0,2016,4,47941,0,0.0,0.0,0.0,13.456464379947231,22.033898305084744,11.875,,,,,,
761,Z12AL0284,99,2K0084M,4,,,,85,281.0,203,0,119.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.6913478822291435,99.0,3.0,0.0,0.0,5.308267697401205,99.0,1.0,2,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,1.0,109.0,4.6913478822291435,0.0,0.0,0.0,2.0,92.0,3.8064155152036783,0.0,0.0,0.0,2016,10,9999999,0,0.0,0.0,0.0,14.072847682119205,,14.072847682119205,,,,,,
762,Z12AL0284,99,2K0084M,5,,,,0,272.0,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,4.0,1.0,0.0,,,,,1,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4.0,181.0,4.375668985975581,1.0,0.0,0.0,2017,4,49851,0,0.0,0.0,0.0,3.6893203883495143,1.4925373134328357,4.017857142857143,,,,,,
767,Z12AL0297,99,2K0084M,2,,,,87,274.0,279,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,0.0,0.0,3.77847528600645,0.5814955632726407,4.0,0.0,0.0,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,5.147494476813453,99.0,,0,,,,,,,,,,,,,,,,,,,2.0,66.0,3.77847528600645,0.0,0.0,0.0,2.0,42.0,3.3910960280033957,0.0,0.0,0.0,2016,6,9999999,0,0.0,0.0,0.0,10.75268817204301,,10.75268817204301,,,,,,
768,Z12AL0298,22,2K0084M,3,,,,0,216.0,177,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,5.0,5.0,5.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,483.0,5.616492823495438,5.0,5.0,0.0,2017,9,9999999,0,1.0,,0.0,6.656804733727811,6.666666666666667,6.656101426307448,,,,,,
769,Z12AL0298,11,2K0084M,3,,,,0,216.0,254,0,105.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,5.0,5.0,5.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,483.0,5.616492823495438,5.0,5.0,0.0,2017,12,47941,0,0.0,0.0,0.0,6.794682422451995,,6.794682422451995,,,,,,
770,Z12AL0306,99,2K0084M,2,,,,87,284.0,407,0,220.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,2.0,2.0,5.870771006041389,0.1493125310994449,2.0,2.0,2.0,,,,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,394.0,5.870771006041389,2.0,2.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
771,Z12AL0306,99,2K0084M,3,,,,84,289.0,66,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,2.0,2.0,2.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,394.0,5.870771006041389,2.0,2.0,0.0,2017,10,49851,0,0.0,0.0,0.0,8.879184861717611,0.0,8.905109489051096,,,,,,
772,Z12AL0309,21,2K0084M,1,,,,152,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,7.87777633327726,99.0,1.0,4,0,0,3,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,,,,1.0,7.293017679772782,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,9999999,0,1.0,,1.0,2.8391167192429023,13.333333333333334,0.38910505836575876,18.620689655172416,,18.620689655172416,10.344827586206897,,10.344827586206897
773,Z12AL0309,21,2K0084M,1,,,,152,,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,1.0,1.0,1.0,7.374629015218945,99.0,1.0,1.0,1.0,7.87777633327726,99.0,1.0,4,0,0,2,1,0,0,0.0,0.0,1.0,0.0,2.0,0.0,1,7.293017679772782,99.0,1.0,7.293017679772782,99.0,,0,1.0,1595.0,7.374629015218945,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2015,4,47941,0,0.0,0.0,1.0,5.113636363636364,8.571428571428571,4.73186119873817,21.574344023323615,29.629629629629626,20.069204152249135,13.702623906705538,18.51851851851852,12.802768166089965
774,Z12AL0309,22,2K0084M,1,,,,152,,136,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1,3,2.0,2.0,2.0,7.333823347495864,0.05770792871567219,2.0,2.0,2.0,7.87777633327726,99.0,1.0,4,0,0,1,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,5.697093486505405,99.0,1.0,5.697093486505405,99.0,,0,1.0,1470.0,7.293017679772782,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1595.0,7.374629015218945,1.0,1.0,1.0,,,,,,,2015,8,49851,0,0.0,0.0,1.0,8.38150289017341,13.636363636363635,6.5891472868217065,21.69811320754717,100.0,20.192307692307693,16.9811320754717,100.0,15.384615384615385
775,Z12AL0309,300,2K0084M,1,,,,152,,337,0,97.0,0,0.0,0.0,0.0,0.0,0.0,4,1,4,4.0,4.0,4.0,6.523709991117676,0.9361284658224449,4.0,4.0,4.0,7.87777633327726,99.0,1.0,4,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,1.0,308.0,5.730099782973574,1.0,1.0,0.0,,,,,,,3.0,1595.0,6.788246727165711,3.0,3.0,2.0,,,,,,,2016,3,49851,0,0.0,0.0,1.0,2.0761245674740483,,2.0761245674740483,,,,,,
776,Z12AL0309,99,2K0084M,2,,,,112,284.0,37,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,5,,,,,,4.0,4.0,4.0,,,,,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1595.0,6.523709991117676,4.0,4.0,2.0,2016,10,49851,0,1.0,,0.0,17.715231788079468,0.0,17.744610281923716,,,,,,
777,Z12AL0309,99,2K0084M,2,,,,112,284.0,46,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,6,,,,,,4.0,4.0,4.0,,,,,1,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1595.0,6.523709991117676,4.0,4.0,2.0,2016,10,49851,0,0.0,0.0,0.0,15.2317880794702,,15.2317880794702,,,,,,
778,Z12AL0309,99,2K0084M,2,,,,112,284.0,287,0,198.0,0,0.0,0.0,0.0,0.0,0.0,3,,7,1.0,1.0,1.0,7.87777633327726,99.0,5.0,5.0,5.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,2638.0,7.87777633327726,1.0,1.0,1.0,4.0,1595.0,6.523709991117676,4.0,4.0,2.0,2017,6,49851,0,1.0,,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
779,Z12AL0309,22,2K0084M,2,,,,112,284.0,377,0,288.0,0,0.0,0.0,0.0,0.0,0.0,4,1,8,1.0,1.0,1.0,7.87777633327726,99.0,5.0,5.0,5.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,2638.0,7.87777633327726,1.0,1.0,1.0,4.0,1595.0,6.523709991117676,4.0,4.0,2.0,2017,9,49851,0,0.0,0.0,0.0,6.656804733727811,6.666666666666667,6.656101426307448,,,,,,
780,Z12AL0313,22,2K0084M,1,,,,122,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,4.9344739331306915,99.0,1.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,8,9999999,0,0.0,0.0,0.0,18.902439024390244,9.090909090909092,22.5,,,,,,
781,Z12AL0313,99,2K0084M,2,,,,129,280.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,4.0,0.0,0.0,,,,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,60.0,3.658602235957445,0.0,0.0,0.0,2016,4,47941,0,1.0,,0.0,17.50663129973475,33.9622641509434,14.814814814814813,25.142857142857146,29.166666666666668,23.62204724409449,20.57142857142857,20.833333333333336,20.47244094488189
782,Z12AL0313,21,2K0084M,2,,,,129,280.0,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,4.0,0.0,0.0,,,,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,60.0,3.658602235957445,0.0,0.0,0.0,2016,5,47941,0,0.0,0.0,0.0,27.3015873015873,61.111111111111114,25.252525252525253,25.142857142857146,29.166666666666668,23.62204724409449,20.57142857142857,20.833333333333336,20.47244094488189
783,Z12AL0313,99,2K0084M,2,,,,129,280.0,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,4.0,0.0,0.0,,,,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,60.0,3.658602235957445,0.0,0.0,0.0,2016,5,47941,0,,0.0,0.0,25.401929260450164,53.333333333333336,23.986486486486484,25.142857142857146,29.166666666666668,23.62204724409449,20.57142857142857,20.833333333333336,20.47244094488189
784,Z12AL0313,99,2K0084M,2,,,,129,280.0,422,1,149.0,0,0.0,0.0,0.0,0.0,0.0,3,,3,1.0,0.0,0.0,4.9344739331306915,99.0,5.0,0.0,0.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,139.0,4.9344739331306915,0.0,0.0,0.0,4.0,60.0,3.658602235957445,0.0,0.0,0.0,2017,6,47941,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
785,Z12AL0314,99,2K0084M,2,,,,115,273.0,406,1,261.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,2.0,1.0,1.0,,,,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,402.0,5.486592915519798,1.0,1.0,0.0,2017,6,9999999,0,0.0,0.0,0.0,6.435643564356436,5.555555555555555,6.462585034013606,,,,,,
787,Z12AL0326,99,2K0084M,2,,,,91,283.0,249,0,172.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,3.0,1.0,0.0,4.506254507535143,0.6874900661967952,4.0,1.0,0.0,5.921578419643816,99.0,1.0,2,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1.0,112.0,4.718498871295094,0.0,0.0,0.0,,,,,,,,,,,,,2.0,158.0,4.400132325655168,1.0,0.0,0.0,1.0,39.0,3.6635616461296463,0.0,0.0,0.0,2016,5,9999999,0,0.0,0.0,1.0,22.95514511873351,68.42105263157895,17.888563049853374,25.142857142857146,29.166666666666668,23.62204724409449,20.57142857142857,20.833333333333336,20.47244094488189
788,Z12AL0326,99,2K0084M,3,,,,103,292.0,141,0,37.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,4.0,1.0,0.0,5.3471075307174685,99.0,1.0,2,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,158.0,4.295581292183769,1.0,0.0,0.0,2017,1,47941,0,0.0,0.0,0.0,8.984375,,8.984375,,,,,,
789,Z12AL0326,99,2K0084M,3,,,,103,292.0,295,0,191.0,0,0.0,0.0,0.0,0.0,0.0,2,,3,1.0,1.0,1.0,5.921578419643816,99.0,5.0,2.0,1.0,5.3471075307174685,99.0,1.0,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,373.0,5.921578419643816,1.0,1.0,0.0,4.0,158.0,4.295581292183769,1.0,0.0,0.0,2017,6,47941,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
790,Z12AL0326,21,2K0084M,4,,,,97,282.0,108,0,47.0,0,0.0,0.0,0.0,0.0,0.0,1,1,4,,,,,,5.0,2.0,1.0,,,,,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.3471075307174685,99.0,1.0,5.3471075307174685,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,373.0,4.620780717675778,2.0,1.0,0.0,2018,1,49851,0,1.0,0.0,0.0,2.2222222222222223,,2.2222222222222223,,,,,,
791,Z12AL0326,11,2K0084M,4,,,,97,282.0,123,0,62.0,0,0.0,0.0,0.0,0.0,0.0,2,1,5,,,,,,5.0,2.0,1.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,373.0,4.620780717675778,2.0,1.0,0.0,2018,1,47115,0,0.0,0.0,0.0,2.9629629629629632,,2.9629629629629632,,,,,,
792,Z12AL0331,99,2K0084M,2,,,,96,278.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,2.0,0.0,0.0,,,,,0,0,3,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,53.0,3.853980765917745,0.0,0.0,0.0,2016,5,9999999,0,0.0,0.0,0.0,17.989417989417987,34.0,15.548780487804878,25.142857142857146,29.166666666666668,23.62204724409449,20.57142857142857,20.833333333333336,20.47244094488189
793,Z12AL0331,99,2K0084M,2,,,,96,278.0,142,0,37.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,,,,,,2.0,0.0,0.0,,,,,1,0,2,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1,4.912654885736052,99.0,1.0,4.912654885736052,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2.0,53.0,3.853980765917745,0.0,0.0,0.0,2016,9,47941,0,0.0,0.0,0.0,13.368983957219251,13.23529411764706,13.387423935091277,,,,,,
